"Id","Code","Name","Standard Class","Domain","Vocab","Validity","Concept"
35605963,1722692,"aspirin / calcium carbonate Oral Tablet [Bayer Womens]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
35605964,1722695,"aspirin 81 MG / calcium carbonate 777 MG Oral Tablet [Bayer Womens]","Branded Drug","Drug","RxNorm","Valid","Standard"
35606609,1730187,"{12 (aspirin 325 MG / dextromethorphan hydrobromide 10 MG / phenylephrine bitartrate 7.8 MG Effervescent Oral Tablet) / 8 (aspirin 500 MG / dextromethorphan hydrobromide 10 MG / doxylamine succinate 6.25 MG / phenylephrine bitartrate 7.8 MG Effervescen...","Clinical Pack","Drug","RxNorm","Valid","Standard"
36249603,1794587,"aspirin / citric acid / sodium bicarbonate Powder for Oral Solution","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
36249605,1794590,"aspirin 500 MG / citric acid 1948 MG / sodium bicarbonate 2485 MG [Picot Plus]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
36249606,1794591,"aspirin / citric acid / sodium bicarbonate Powder for Oral Solution [Picot Plus]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
37002636,2391613,"acetaminophen 200 MG / aspirin 230 MG / phenylpropanolamine hydrochloride 15 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
37002723,2393781,"aspirin 6 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
37002725,2393783,"aspirin Oral Spray","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
37002726,2393784,"aspirin 6 MG/ML Oral Spray","Clinical Drug","Drug","RxNorm","Valid","Standard"
37002741,2394057,"aspirin 6 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
37002742,2394059,"aspirin / menthol Oral Lozenge","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
37002744,2394061,"aspirin 6 MG / menthol 5 MG Oral Lozenge","Clinical Drug","Drug","RxNorm","Valid","Standard"
37496866,2200744,"aspirin 1.63 MG/ML / chlorpheniramine maleate 0.01 MG/ML / pseudoephedrine hydrochloride 0.15 MG/ML Oral Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
37496867,2200745,"aspirin 325 MG / caffeine 30 MG / chlorpheniramine maleate 2 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
37496868,2200746,"aspirin 325 MG / chlorpheniramine maleate 2 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
37496869,2200747,"aspirin 390 MG / caffeine 32 MG / chlorpheniramine maleate 2 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
37496871,2200749,"aspirin 5.5 MG/ML / chlorpheniramine maleate 0.0338 MG/ML / phenylpropanolamine hydrochloride 0.407 MG/ML Oral Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
37496874,2200752,"aspirin 6.5 MG/ML / chlorpheniramine maleate 0.04 MG/ML / phenylpropanolamine hydrochloride 0.482 MG/ML Oral Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
37498131,2267026,"aspirin 1000 MG / caffeine 150 MG Oral Powder","Clinical Drug","Drug","RxNorm","Valid","Standard"
37498374,2269660,"aspirin Oral Film","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40001985,437745,"acetiamine / aspirin Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40003484,375998,"acetaminophen / aspirin / caffeine / calcium gluconate Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40003485,238118,"acetaminophen / aspirin / caffeine / codeine / salicylamide Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40003487,376425,"acetaminophen / aspirin / caffeine / hydrocodone Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40003488,238137,"acetaminophen / aspirin / caffeine / salicylamide Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40003489,367856,"acetaminophen / aspirin / caffeine / salicylamide Oral Tablet [Saleto]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40003490,375995,"acetaminophen / aspirin / caffeine Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40003491,376869,"acetaminophen / aspirin / caffeine Oral Solution","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40003492,238142,"acetaminophen / aspirin / caffeine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40003493,369065,"acetaminophen / aspirin / caffeine Oral Tablet [Ex-Pain]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40003496,369063,"acetaminophen / aspirin / caffeine Oral Tablet [Excedrin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40003497,369062,"acetaminophen / aspirin / caffeine Oral Tablet [Genace brand of acetaminophen/aspirin/caffeine]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40003500,368281,"acetaminophen / aspirin / caffeine Oral Tablet [Supac]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40003501,369059,"acetaminophen / aspirin / caffeine Oral Tablet [Uni-Case]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40003502,376080,"acetaminophen / aspirin / codeine Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40003503,374733,"acetaminophen / aspirin / phenylpropanolamine Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40003505,370945,"acetaminophen / aspirin Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40005681,366313,"acetaminophen Oral Capsule [XS No Aspirin PR]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40005751,369095,"acetaminophen Oral Tablet [Adprin B]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40005811,378699,"acetanilide / aspirin / caffeine / ephedrine Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40006216,437746,"aluminum hydroxide / aspirin / caffeine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40006217,374709,"aluminum hydroxide / aspirin / calcium carbonate / magnesium hydroxide Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40006225,376079,"aluminum hydroxide / aspirin / codeine / magnesium hydroxide Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40006226,375985,"aluminum hydroxide / aspirin / magnesium hydroxide Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40008282,370826,"aluminum aspirin Extended Release Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40008554,386068,"ampicillin Oral Capsule [Ampitrin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40008562,386070,"ampicillin Oral Suspension [Ampitrin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009842,370614,"aspirin Chewable Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40009846,369695,"aspirin Chewable Tablet [Med Aspirin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009848,369693,"aspirin Chewable Tablet [St. Joseph Aspirin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009849,370942,"aspirin Chewing Gum","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40009853,379422,"aspirin Disintegrating Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40009854,369779,"aspirin Disintegrating Oral Tablet [postMI]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009855,405802,"aspirin Delayed Release Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40009856,406290,"aspirin Delayed Release Oral Capsule [YSP Aspirin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009857,370939,"aspirin Delayed Release Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40009858,369815,"aspirin Delayed Release Oral Tablet [Ascriptin Enteric]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009859,369820,"aspirin Delayed Release Oral Tablet [Aspir-trin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009860,393300,"aspirin Delayed Release Oral Tablet [Bayer Aspirin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009861,369823,"aspirin Delayed Release Oral Tablet [Caprin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009863,369800,"aspirin Delayed Release Oral Tablet [Easprin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009866,369814,"aspirin Delayed Release Oral Tablet [Ecotrin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009867,369849,"aspirin Delayed Release Oral Tablet [Entaprin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009868,369819,"aspirin Delayed Release Oral Tablet [Entercote]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009869,369825,"aspirin Delayed Release Oral Tablet [Genacote]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009870,369817,"aspirin Delayed Release Oral Tablet [Halfprin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009872,369822,"aspirin Delayed Release Oral Tablet [Nu-Seals Aspirin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009874,369794,"aspirin Delayed Release Oral Tablet [postMI]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009875,376394,"aspirin Extended Release Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40009878,370612,"aspirin Extended Release Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40009879,385806,"aspirin Extended Release Oral Tablet [Anadin All-Night]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009880,369971,"aspirin Extended Release Oral Tablet [Levius]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009881,370055,"aspirin Extended Release Oral Tablet [Sloprin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009882,406294,"aspirin Extended Release Oral Tablet [Zero-Order Release]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009883,370054,"aspirin Extended Release Oral Tablet [Zorprin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009889,437673,"aspirin Oral Lozenge","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40009890,370940,"aspirin Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40009891,379497,"aspirin Oral Powder","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40009892,375972,"aspirin Oral Solution","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40009893,385749,"aspirin Oral Solution [Platet]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009894,386237,"aspirin Oral Solution [Solprin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009896,370611,"aspirin Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40009897,393520,"aspirin Oral Tablet [1/2 Halfprin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40009898,368466,"aspirin Oral Tablet [Acuprin 81]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40010180,368458,"aspirin Oral Tablet [Aspir-trin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40010184,368480,"aspirin Oral Tablet [Aspirtab]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40010186,368457,"aspirin Oral Tablet [Bayer Aspirin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40010191,368653,"aspirin Oral Tablet [Bufferin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40010192,368652,"aspirin Oral Tablet [Buffex]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40010194,386236,"aspirin Oral Tablet [Claradin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40010195,368478,"aspirin Oral Tablet [Empirin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40010197,368477,"aspirin Oral Tablet [Gennin-FC]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40010198,368476,"aspirin Oral Tablet [Genprin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40010200,393517,"aspirin Oral Tablet [Heartline]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40010201,369449,"aspirin Oral Tablet [Laboprin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40010203,368459,"aspirin Oral Tablet [Minitabs]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40010204,368468,"aspirin Oral Tablet [Norwich Aspirin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40010205,368666,"aspirin Oral Tablet [Palaprin Forte]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40010206,369448,"aspirin Oral Tablet [Paynocil]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40010207,368475,"aspirin Oral Tablet [Ridiprin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40010210,368658,"aspirin Oral Tablet [Uni-Buff]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40010211,368473,"aspirin Oral Tablet [Uni-Tren]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40010212,368467,"aspirin Oral Tablet [Valomag]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40010213,370609,"aspirin Rectal Suppository","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40010218,369789,"aspirin Disintegrating Oral Tablet [Aspro Clear Maximum Strength]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40011450,437753,"ascorbic acid / aspirin / caffeine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40011451,437759,"ascorbic acid / aspirin / cysteine Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40011452,437761,"ascorbic acid / aspirin / diphenylpyraline Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40011453,376899,"ascorbic acid / aspirin Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012021,367149,"aspirin Chewing Gum [Aspergum]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012242,378090,"aspirin / brompheniramine / dextromethorphan / phenylpropanolamine Oral Solution","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012243,376013,"aspirin / caffeine / chlorpheniramine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012244,376086,"aspirin / caffeine / codeine Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012245,376083,"aspirin / caffeine / codeine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012246,376120,"aspirin / caffeine / hydrocodone Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012247,376133,"aspirin / caffeine / ipecac / opium Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012248,376131,"aspirin / caffeine / ipecac / opium Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012249,374758,"aspirin / caffeine / orphenadrine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012251,367717,"aspirin / caffeine / orphenadrine Oral Tablet [Norgesic]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012253,367716,"aspirin / caffeine / orphenadrine Oral Tablet [Orphengesic]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012254,374702,"aspirin / caffeine / propoxyphene Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012255,405896,"aspirin / caffeine / propoxyphene Oral Capsule [Darvon Compound]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012257,366684,"aspirin / caffeine / propoxyphene Oral Capsule [PC-CAP]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012258,366683,"aspirin / caffeine / propoxyphene Oral Capsule [Propoxyphene Compound 65]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012259,376143,"aspirin / caffeine / propoxyphene Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012260,437757,"aspirin / caffeine / quinine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012261,376015,"aspirin / caffeine / cinnamedrine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012262,376102,"aspirin / caffeine / dihydrocodeine / promethazine Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012264,374757,"aspirin / caffeine / dihydrocodeine Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012266,366382,"aspirin / caffeine / dihydrocodeine Oral Capsule [Synalgos-DC]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012267,379282,"aspirin / caffeine / salicylamide Oral Powder","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012268,377082,"aspirin / caffeine / salicylamide Oral Solution","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012271,374765,"aspirin / caffeine / salicylamide Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012273,368266,"aspirin / caffeine / salicylamide Oral Tablet [Emagrin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012274,370947,"aspirin / caffeine Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012277,370615,"aspirin / caffeine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012281,367758,"aspirin / caffeine Oral Tablet [Anacin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012283,367756,"aspirin / caffeine Oral Tablet [Aspircaf]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012284,367755,"aspirin / caffeine Oral Tablet [CP-2]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012286,367754,"aspirin / caffeine Oral Tablet [Genasan]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012287,367753,"aspirin / caffeine Oral Tablet [Major-Cin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012288,367752,"aspirin / caffeine Oral Tablet [P-A-C Analgesic]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012290,367750,"aspirin / caffeine Oral Tablet [Q-Acin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012291,367749,"aspirin / caffeine Oral Tablet [Uni-Ann]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012294,374760,"aspirin / carisoprodol / codeine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012295,94125,"aspirin / carisoprodol / codeine Oral Tablet [Soma Compound with Codeine]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012296,374442,"aspirin / carisoprodol Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012297,94124,"aspirin / carisoprodol Oral Tablet [Soma Compound]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012298,437080,"aspirin / chlormezanone Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012299,379493,"aspirin / chlorpheniramine / dextromethorphan / phenylpropanolamine Oral Solution","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012303,375697,"aspirin / chlorpheniramine / phenylpropanolamine Oral Solution","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012304,379149,"aspirin / chlorpheniramine / pseudoephedrine Oral Solution","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012306,371453,"aspirin / chlorpheniramine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012311,370943,"aspirin / codeine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012312,369140,"aspirin / codeine Oral Tablet [Empirin with Codeine]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012313,370949,"aspirin / cyclizine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012314,378091,"aspirin / diphenhydramine / phenylpropanolamine Oral Solution","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012316,370944,"aspirin / diphenhydramine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012575,371918,"aspirin / dipyridamole Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012576,437765,"aspirin / glycine Chewable Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012577,379357,"aspirin / glycine Disintegrating Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012578,437763,"aspirin / glycine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012579,370643,"aspirin / hydrocodone Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012580,369021,"aspirin / hydrocodone Oral Tablet [Alor]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012581,369020,"aspirin / hydrocodone Oral Tablet [Azdone]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012582,369019,"aspirin / hydrocodone Oral Tablet [Damason-P]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012583,369018,"aspirin / hydrocodone Oral Tablet [Lortab ASA]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012584,369017,"aspirin / hydrocodone Oral Tablet [Panasal]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012585,393142,"aspirin / isosorbide Extended Release Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012587,437775,"aspirin / lithium / quinine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012588,372778,"aspirin / meprobamate Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012589,368986,"aspirin / meprobamate Oral Tablet [Equagesic]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012590,368985,"aspirin / meprobamate Oral Tablet [Micrainin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012591,372833,"aspirin / methocarbamol Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012592,368976,"aspirin / methocarbamol Oral Tablet [Robaxisal]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012593,372870,"aspirin / methylprednisolone Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012594,372985,"aspirin / nafronyl Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012595,374711,"aspirin / oxycodone Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012596,368604,"aspirin / oxycodone Oral Tablet [Endodan]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012598,368584,"aspirin / oxycodone Oral Tablet [Roxiprin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012599,368603,"aspirin / oxycodone Oral Tablet [Percodan]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012600,370950,"aspirin / papain Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012602,437768,"aspirin / papaverine / phenobarbital Rectal Suppository","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012603,373278,"aspirin / pentazocine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012604,367952,"aspirin / pentazocine Oral Tablet [Talwin Compound]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012605,370951,"aspirin / phenobarbital Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012606,370952,"aspirin / phenobarbital Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012607,437771,"aspirin / phenobarbital Rectal Suppository","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012608,434862,"aspirin / phenylephrine Chewable Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012609,450707,"aspirin / phenylephrine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012610,373408,"aspirin / phenylpropanolamine Oral Solution","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012614,376416,"aspirin / promethazine / pseudoephedrine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012615,373647,"aspirin / propoxyphene Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012616,373649,"aspirin / propoxyphene Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012617,374494,"aspirin / pseudoephedrine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012619,373703,"aspirin / pyridinolcarbamate Extended Release Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012620,437772,"aspirin / pyridinolcarbamate Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012621,437777,"aspirin / quinine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012622,437779,"aspirin / sulfur Delayed Release Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012624,374756,"aspirin / butalbital / caffeine / codeine Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012625,366384,"aspirin / butalbital / caffeine / codeine Oral Capsule [Fiorinal with Codeine]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012626,366383,"aspirin / butalbital / caffeine / codeine Oral Capsule [Fiortal with Codeine]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012627,376085,"aspirin / butalbital / caffeine / codeine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012628,484433,"aspirin / butalbital / caffeine / phenacetin Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012629,374753,"aspirin / butalbital / caffeine Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012630,366390,"aspirin / butalbital / caffeine Oral Capsule [Fiorinal]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012631,366389,"aspirin / butalbital / caffeine Oral Capsule [Fiormor]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012632,366388,"aspirin / butalbital / caffeine Oral Capsule [Fiortal]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012633,366387,"aspirin / butalbital / caffeine Oral Capsule [Isollyl]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012634,366386,"aspirin / butalbital / caffeine Oral Capsule [Laniroif]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012635,374755,"aspirin / butalbital / caffeine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012637,367743,"aspirin / butalbital / caffeine Oral Tablet [Fiorinal]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012638,367742,"aspirin / butalbital / caffeine Oral Tablet [Fiormor]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012639,367741,"aspirin / butalbital / caffeine Oral Tablet [Fiortal]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012640,367740,"aspirin / butalbital / caffeine Oral Tablet [Fortabs]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012641,367739,"aspirin / butalbital / caffeine Oral Tablet [Idenal]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012642,367738,"aspirin / butalbital / caffeine Oral Tablet [Isollyl]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012643,367737,"aspirin / butalbital / caffeine Oral Tablet [Laniroif]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012644,370946,"aspirin / butalbital Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012645,368749,"aspirin / butalbital Oral Tablet [Axotal]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40012647,376010,"aspirin / ethoheptazine / meprobamate Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012648,373427,"aspirin / phenyltoloxamine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40012649,369056,"aspirin / phenyltoloxamine Oral Tablet [Momentum tradename]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
